Date,Open,High,Low,Close*,Adj Close**,Volume
"Oct 04, 2018","26,784.08","26,793.82","26,471.61","26,627.48","26,627.48","289,600,000.00"
"Oct 03, 2018","26,833.47","26,951.81","26,789.08","26,828.39","26,828.39","280,130,000.00"
"Oct 02, 2018","26,648.91","26,824.78","26,627.66","26,773.94","26,773.94","258,290,000.00"
"Oct 01, 2018","26,598.36","26,737.98","26,596.05","26,651.21","26,651.21","238,320,000.00"
"Sep 28, 2018","26,407.66","26,515.76","26,383.57","26,458.31","26,458.31","264,030,000.00"
"Sep 27, 2018","26,418.27","26,557.01","26,379.95","26,439.93","26,439.93","226,350,000.00"
"Sep 26, 2018","26,536.86","26,606.09","26,349.34","26,385.28","26,385.28","262,620,000.00"
"Sep 25, 2018","26,601.58","26,634.85","26,475.58","26,492.21","26,492.21","234,110,000.00"
"Sep 24, 2018","26,705.25","26,709.94","26,548.68","26,562.05","26,562.05","254,850,000.00"
"Sep 21, 2018","26,726.25","26,769.16","26,680.37","26,743.50","26,743.50","657,620,000.00"
"Sep 20, 2018","26,519.39","26,697.49","26,519.39","26,656.98","26,656.98","260,480,000.00"
"Sep 19, 2018","26,287.84","26,464.41","26,280.76","26,405.76","26,405.76","251,330,000.00"
"Sep 18, 2018","26,076.21","26,317.34","26,076.21","26,246.96","26,246.96","243,000,000.00"
"Sep 17, 2018","26,151.66","26,184.47","26,030.35","26,062.12","26,062.12","230,230,000.00"
"Sep 14, 2018","26,169.56","26,211.11","26,068.29","26,154.67","26,154.67","228,640,000.00"
"Sep 13, 2018","26,083.94","26,191.64","26,067.08","26,145.99","26,145.99","260,800,000.00"
"Sep 12, 2018","25,989.07","26,145.72","25,929.43","25,998.92","25,998.92","282,770,000.00"
"Sep 11, 2018","25,841.14","26,019.92","25,754.32","25,971.06","25,971.06","265,960,000.00"
"Sep 10, 2018","25,991.91","26,039.96","25,854.13","25,857.07","25,857.07","252,170,000.00"
"Sep 07, 2018","25,951.02","26,002.99","25,818.39","25,916.54","25,916.54","281,350,000.00"
"Sep 06, 2018","25,973.02","26,073.68","25,880.84","25,995.87","25,995.87","262,380,000.00"
"Sep 05, 2018","25,919.84","26,011.22","25,871.04","25,974.99","25,974.99","289,210,000.00"
"Sep 04, 2018","25,916.07","25,971.77","25,805.95","25,952.48","25,952.48","254,600,000.00"
"Aug 31, 2018","25,964.85","26,028.83","25,879.77","25,964.82","25,964.82","273,440,000.00"
"Aug 30, 2018","26,099.01","26,104.37","25,934.80","25,986.92","25,986.92","240,440,000.00"
"Aug 29, 2018","26,082.53","26,167.94","26,035.30","26,124.57","26,124.57","214,960,000.00"
"Aug 28, 2018","26,092.70","26,122.24","26,037.85","26,064.02","26,064.02","211,470,000.00"
"Aug 27, 2018","25,882.71","26,067.57","25,882.71","26,049.64","26,049.64","220,510,000.00"
"Aug 24, 2018","25,688.58","25,826.05","25,688.58","25,790.35","25,790.35","200,330,000.00"
"Aug 23, 2018","25,714.86","25,762.56","25,608.02","25,656.98","25,656.98","213,270,000.00"
"Aug 22, 2018","25,825.06","25,836.16","25,722.43","25,733.60","25,733.60","200,480,000.00"
"Aug 21, 2018","25,786.99","25,888.82","25,784.90","25,822.29","25,822.29","241,620,000.00"
"Aug 20, 2018","25,727.70","25,790.17","25,716.41","25,758.69","25,758.69","248,570,000.00"
"Aug 17, 2018","25,550.80","25,728.16","25,521.66","25,669.32","25,669.32","284,160,000.00"
"Aug 16, 2018","25,294.97","25,607.34","25,294.97","25,558.73","25,558.73","342,430,000.00"
"Aug 15, 2018","25,235.37","25,235.37","24,965.77","25,162.41","25,162.41","295,810,000.00"
"Aug 14, 2018","25,215.69","25,339.51","25,201.87","25,299.92","25,299.92","219,210,000.00"
"Aug 13, 2018","25,327.19","25,381.39","25,153.93","25,187.70","25,187.70","219,990,000.00"
"Aug 10, 2018","25,401.19","25,401.19","25,222.88","25,313.14","25,313.14","234,480,000.00"
"Aug 09, 2018","25,589.79","25,613.31","25,492.69","25,509.23","25,509.23","214,970,000.00"
"Aug 08, 2018","25,615.72","25,634.11","25,557.48","25,583.75","25,583.75","217,770,000.00"
"Aug 07, 2018","25,551.65","25,692.72","25,551.65","25,628.91","25,628.91","239,910,000.00"
"Aug 06, 2018","25,437.43","25,540.02","25,381.38","25,502.18","25,502.18","238,990,000.00"
"Aug 03, 2018","25,360.37","25,467.90","25,325.17","25,462.58","25,462.58","239,020,000.00"
"Aug 02, 2018","25,256.45","25,360.48","25,120.07","25,326.16","25,326.16","307,700,000.00"
"Aug 01, 2018","25,461.63","25,488.80","25,278.32","25,333.82","25,333.82","315,880,000.00"
"Jul 31, 2018","25,345.21","25,490.98","25,345.21","25,415.19","25,415.19","348,700,000.00"
"Jul 30, 2018","25,439.32","25,500.16","25,287.38","25,306.83","25,306.83","296,880,000.00"
"Jul 27, 2018","25,520.52","25,580.22","25,370.07","25,451.06","25,451.06","329,680,000.00"
"Jul 26, 2018","25,468.55","25,587.24","25,463.16","25,527.07","25,527.07","297,530,000.00"
"Jul 25, 2018","25,183.70","25,432.87","25,113.55","25,414.10","25,414.10","273,670,000.00"
"Jul 24, 2018","25,092.43","25,286.62","25,092.43","25,241.94","25,241.94","274,940,000.00"
"Jul 23, 2018","25,036.90","25,081.45","24,983.33","25,044.29","25,044.29","228,820,000.00"
"Jul 20, 2018","25,041.14","25,124.10","24,986.35","25,058.12","25,058.12","274,080,000.00"
"Jul 19, 2018","25,139.15","25,154.17","25,052.62","25,064.50","25,064.50","285,760,000.00"
"Jul 18, 2018","25,133.79","25,215.32","25,101.12","25,199.29","25,199.29","252,870,000.00"
"Jul 17, 2018","25,033.92","25,155.39","24,989.61","25,119.89","25,119.89","250,450,000.00"
"Jul 16, 2018","25,025.58","25,072.41","24,979.64","25,064.36","25,064.36","231,270,000.00"
"Jul 13, 2018","24,926.07","25,043.21","24,890.06","25,019.41","25,019.41","255,520,000.00"
"Jul 12, 2018","24,802.90","24,939.97","24,802.90","24,924.89","24,924.89","233,150,000.00"
"Jul 11, 2018","24,789.48","24,815.16","24,663.82","24,700.45","24,700.45","237,370,000.00"
"Jul 10, 2018","24,806.97","24,945.38","24,806.97","24,919.66","24,919.66","235,040,000.00"
"Jul 09, 2018","24,519.20","24,796.52","24,518.43","24,776.59","24,776.59","240,580,000.00"
"Jul 06, 2018","24,352.47","24,520.29","24,281.47","24,456.48","24,456.48","219,450,000.00"
"Jul 05, 2018","24,285.82","24,372.80","24,177.44","24,356.74","24,356.74","237,670,000.00"
"Jul 03, 2018","24,359.39","24,444.88","24,150.85","24,174.82","24,174.82","160,960,000.00"
"Jul 02, 2018","24,161.53","24,319.42","24,077.56","24,307.18","24,307.18","244,110,000.00"
"Jun 29, 2018","24,323.93","24,509.52","24,269.71","24,271.41","24,271.41","329,070,000.00"
"Jun 28, 2018","24,064.19","24,308.16","23,997.21","24,216.05","24,216.05","305,020,000.00"
"Jun 27, 2018","24,303.11","24,569.02","24,115.82","24,117.59","24,117.59","313,790,000.00"
"Jun 26, 2018","24,281.89","24,384.21","24,241.22","24,283.11","24,283.11","301,130,000.00"
"Jun 25, 2018","24,463.73","24,463.73","24,084.39","24,252.80","24,252.80","439,130,000.00"
"Jun 22, 2018","24,526.97","24,663.18","24,526.97","24,580.89","24,580.89","473,970,000.00"
"Jun 21, 2018","24,639.21","24,639.21","24,406.63","24,461.70","24,461.70","349,570,000.00"
"Jun 20, 2018","24,771.17","24,804.76","24,628.39","24,657.80","24,657.80","359,520,000.00"
"Jun 19, 2018","24,763.59","24,763.59","24,567.75","24,700.21","24,700.21","376,380,000.00"
"Jun 18, 2018","24,944.28","25,003.10","24,825.77","24,987.47","24,987.47","337,070,000.00"
"Jun 15, 2018","25,116.71","25,130.82","24,894.38","25,090.48","25,090.48","659,370,000.00"
"Jun 14, 2018","25,254.65","25,332.50","25,138.60","25,175.31","25,175.31","341,170,000.00"
"Jun 13, 2018","25,328.65","25,362.07","25,191.42","25,201.20","25,201.20","329,700,000.00"
"Jun 12, 2018","25,346.82","25,364.37","25,247.04","25,320.73","25,320.73","265,750,000.00"
"Jun 11, 2018","25,336.67","25,402.83","25,290.20","25,322.31","25,322.31","276,740,000.00"
"Jun 08, 2018","25,209.29","25,325.63","25,165.70","25,316.53","25,316.53","317,510,000.00"
"Jun 07, 2018","25,192.14","25,326.09","25,164.48","25,241.41","25,241.41","357,680,000.00"
"Jun 06, 2018","24,854.14","25,146.46","24,854.14","25,146.39","25,146.39","316,090,000.00"
"Jun 05, 2018","24,820.12","24,838.78","24,710.82","24,799.98","24,799.98","306,340,000.00"
"Jun 04, 2018","24,727.55","24,859.37","24,722.14","24,813.69","24,813.69","340,400,000.00"
"Jun 01, 2018","24,542.09","24,673.60","24,542.09","24,635.21","24,635.21","315,710,000.00"
"May 31, 2018","24,620.79","24,620.79","24,352.15","24,415.84","24,415.84","429,740,000.00"
"May 30, 2018","24,467.83","24,714.48","24,459.09","24,667.78","24,667.78","324,870,000.00"
"May 29, 2018","24,606.59","24,635.18","24,247.84","24,361.45","24,361.45","395,810,000.00"
"May 25, 2018","24,781.29","24,824.22","24,687.81","24,753.09","24,753.09","257,210,000.00"
"May 24, 2018","24,877.36","24,877.36","24,605.90","24,811.76","24,811.76","347,050,000.00"
"May 23, 2018","24,757.71","24,889.46","24,667.12","24,886.81","24,886.81","399,610,000.00"
"May 22, 2018","25,047.55","25,064.99","24,812.06","24,834.41","24,834.41","288,200,000.00"
"May 21, 2018","24,883.06","25,086.49","24,883.06","25,013.29","25,013.29","308,920,000.00"
"May 18, 2018","24,707.72","24,774.97","24,664.87","24,715.09","24,715.09","269,700,000.00"
"May 17, 2018","24,752.40","24,839.49","24,639.40","24,713.98","24,713.98","314,650,000.00"
"May 16, 2018","24,722.32","24,801.19","24,672.79","24,768.93","24,768.93","280,810,000.00"
"May 15, 2018","24,809.55","24,809.55","24,629.39","24,706.41","24,706.41","301,900,000.00"
"May 14, 2018","24,879.37","24,994.19","24,862.52","24,899.41","24,899.41","282,860,000.00"
"May 11, 2018","24,758.64","24,868.65","24,717.50","24,831.17","24,831.17","274,150,000.00"
"May 10, 2018","24,591.66","24,794.99","24,575.91","24,739.53","24,739.53","304,210,000.00"
"May 09, 2018","24,399.18","24,586.48","24,323.87","24,542.54","24,542.54","361,580,000.00"
"May 08, 2018","24,341.35","24,412.34","24,198.34","24,360.21","24,360.21","344,940,000.00"
"May 07, 2018","24,317.66","24,479.45","24,263.42","24,357.32","24,357.32","307,670,000.00"
"May 04, 2018","23,865.22","24,333.35","23,778.87","24,262.51","24,262.51","329,480,000.00"
"May 03, 2018","23,836.23","23,996.15","23,531.31","23,930.15","23,930.15","389,240,000.00"
"May 02, 2018","24,097.63","24,185.52","23,886.30","23,924.98","23,924.98","385,350,000.00"
"May 01, 2018","24,117.29","24,117.29","23,808.19","24,099.05","24,099.05","380,070,000.00"
"Apr 30, 2018","24,410.41","24,498.23","24,163.08","24,163.15","24,163.15","416,650,000.00"
"Apr 27, 2018","24,342.14","24,359.38","24,194.45","24,311.19","24,311.19","392,810,000.00"
"Apr 26, 2018","24,128.72","24,402.46","24,128.72","24,322.34","24,322.34","390,360,000.00"
"Apr 25, 2018","24,070.20","24,146.34","23,823.08","24,083.83","24,083.83","437,100,000.00"
"Apr 24, 2018","24,579.94","24,579.94","23,828.73","24,024.13","24,024.13","468,180,000.00"
"Apr 23, 2018","24,488.07","24,536.89","24,328.54","24,448.69","24,448.69","351,030,000.00"
"Apr 20, 2018","24,657.39","24,678.07","24,375.04","24,462.94","24,462.94","537,770,000.00"
"Apr 19, 2018","24,711.30","24,762.48","24,557.03","24,664.89","24,664.89","381,110,000.00"
"Apr 18, 2018","24,820.85","24,832.54","24,721.09","24,748.07","24,748.07","302,030,000.00"
"Apr 17, 2018","24,681.79","24,858.97","24,681.79","24,786.63","24,786.63","342,410,000.00"
"Apr 16, 2018","24,483.15","24,675.36","24,480.20","24,573.04","24,573.04","305,070,000.00"
"Apr 13, 2018","24,582.82","24,646.45","24,243.74","24,360.14","24,360.14","331,890,000.00"
"Apr 12, 2018","24,302.82","24,592.12","24,302.82","24,483.05","24,483.05","336,130,000.00"
"Apr 11, 2018","24,274.19","24,366.57","24,150.87","24,189.45","24,189.45","286,360,000.00"
"Apr 10, 2018","24,198.95","24,511.35","24,198.95","24,408.00","24,408.00","368,590,000.00"
"Apr 09, 2018","24,037.52","24,373.18","23,954.83","23,979.10","23,979.10","380,790,000.00"
"Apr 06, 2018","24,373.60","24,434.40","23,738.20","23,932.76","23,932.76","395,990,000.00"
"Apr 05, 2018","24,313.91","24,622.26","24,313.91","24,505.22","24,505.22","347,790,000.00"
"Apr 04, 2018","23,654.15","24,308.96","23,523.16","24,264.30","24,264.30","388,540,000.00"
"Apr 03, 2018","23,698.33","24,044.35","23,664.33","24,033.36","24,033.36","394,130,000.00"
"Apr 02, 2018","24,076.60","24,123.80","23,344.52","23,644.19","23,644.19","509,820,000.00"
"Mar 29, 2018","23,949.18","24,314.30","23,928.13","24,103.11","24,103.11","463,550,000.00"
"Mar 28, 2018","23,883.08","24,092.47","23,728.67","23,848.42","23,848.42","530,040,000.00"
"Mar 27, 2018","24,276.62","24,446.22","23,708.73","23,857.71","23,857.71","524,480,000.00"
"Mar 26, 2018","23,825.74","24,232.30","23,741.22","24,202.60","24,202.60","479,540,000.00"
"Mar 23, 2018","23,995.18","24,108.47","23,509.06","23,533.20","23,533.20","482,550,000.00"
"Mar 22, 2018","24,526.01","24,526.01","23,938.74","23,957.89","23,957.89","439,280,000.00"
"Mar 21, 2018","24,723.49","24,977.65","24,655.40","24,682.31","24,682.31","343,230,000.00"
"Mar 20, 2018","24,650.64","24,803.61","24,650.64","24,727.27","24,727.27","342,510,000.00"
"Mar 19, 2018","24,893.69","24,893.69","24,453.14","24,610.91","24,610.91","377,990,000.00"
"Mar 16, 2018","24,877.34","25,031.00","24,857.09","24,946.51","24,946.51","654,240,000.00"
"Mar 15, 2018","24,837.29","25,053.87","24,753.29","24,873.66","24,873.66","316,310,000.00"
"Mar 14, 2018","25,086.97","25,130.12","24,668.83","24,758.12","24,758.12","356,830,000.00"
"Mar 13, 2018","25,257.75","25,376.40","24,947.50","25,007.03","25,007.03","447,880,000.00"
"Mar 12, 2018","25,372.44","25,449.15","25,152.02","25,178.61","25,178.61","362,580,000.00"
"Mar 09, 2018","25,004.89","25,336.33","25,004.89","25,335.74","25,335.74","371,570,000.00"
"Mar 08, 2018","24,853.41","24,950.49","24,703.05","24,895.21","24,895.21","327,300,000.00"
"Mar 07, 2018","24,758.15","24,849.68","24,535.12","24,801.36","24,801.36","394,070,000.00"
"Mar 06, 2018","24,965.89","24,995.24","24,708.41","24,884.12","24,884.12","331,770,000.00"
"Mar 05, 2018","24,471.31","24,961.00","24,387.15","24,874.76","24,874.76","383,910,000.00"
"Mar 02, 2018","24,394.91","24,592.46","24,217.76","24,538.06","24,538.06","437,130,000.00"
"Mar 01, 2018","25,024.04","25,185.35","24,442.56","24,608.98","24,608.98","506,280,000.00"
"Feb 28, 2018","25,485.15","25,576.15","25,022.42","25,029.20","25,029.20","451,870,000.00"
"Feb 27, 2018","25,735.78","25,800.35","25,407.83","25,410.03","25,410.03","438,390,000.00"
"Feb 26, 2018","25,403.35","25,732.80","25,398.56","25,709.27","25,709.27","473,360,000.00"
"Feb 23, 2018","25,050.51","25,313.91","25,028.73","25,309.99","25,309.99","335,420,000.00"
"Feb 22, 2018","24,855.41","25,156.72","24,854.83","24,962.48","24,962.48","378,900,000.00"
"Feb 21, 2018","24,988.06","25,267.99","24,792.99","24,797.78","24,797.78","456,070,000.00"
"Feb 20, 2018","25,124.91","25,179.01","24,884.19","24,964.75","24,964.75","421,510,000.00"
"Feb 16, 2018","25,165.94","25,432.42","25,149.26","25,219.38","25,219.38","406,730,000.00"
"Feb 15, 2018","25,047.82","25,203.95","24,809.42","25,200.37","25,200.37","416,780,000.00"
"Feb 14, 2018","24,535.82","24,925.95","24,490.36","24,893.49","24,893.49","431,160,000.00"
"Feb 13, 2018","24,540.33","24,705.72","24,421.03","24,640.45","24,640.45","374,410,000.00"
"Feb 12, 2018","24,337.76","24,765.16","24,290.48","24,601.27","24,601.27","496,610,000.00"
"Feb 09, 2018","23,992.67","24,382.14","23,360.29","24,190.90","24,190.90","735,030,000.00"
"Feb 08, 2018","24,902.30","24,903.68","23,849.23","23,860.46","23,860.46","657,500,000.00"
"Feb 07, 2018","24,892.87","25,293.96","24,785.44","24,893.35","24,893.35","504,620,000.00"
"Feb 06, 2018","24,085.17","24,946.23","23,778.74","24,912.77","24,912.77","823,940,000.00"
"Feb 05, 2018","25,337.87","25,520.53","23,923.88","24,345.75","24,345.75","714,450,000.00"
"Feb 02, 2018","26,061.79","26,061.79","25,490.66","25,520.96","25,520.96","522,880,000.00"
"Feb 01, 2018","26,083.04","26,306.70","26,014.44","26,186.71","26,186.71","410,620,000.00"
"Jan 31, 2018","26,268.17","26,338.03","26,050.98","26,149.39","26,149.39","479,130,000.00"
"Jan 30, 2018","26,198.45","26,256.99","26,028.42","26,076.89","26,076.89","448,330,000.00"
"Jan 29, 2018","26,584.28","26,608.90","26,435.34","26,439.48","26,439.48","421,000,000.00"
"Jan 26, 2018","26,466.74","26,616.71","26,425.35","26,616.71","26,616.71","477,780,000.00"
"Jan 25, 2018","26,313.06","26,458.25","26,259.72","26,392.79","26,392.79","401,390,000.00"
"Jan 24, 2018","26,282.07","26,392.80","26,106.94","26,252.12","26,252.12","518,790,000.00"
"Jan 23, 2018","26,214.87","26,246.19","26,143.90","26,210.81","26,210.81","433,490,000.00"
"Jan 22, 2018","26,025.32","26,215.23","25,974.65","26,214.60","26,214.60","431,200,000.00"
"Jan 19, 2018","25,987.35","26,071.72","25,942.83","26,071.72","26,071.72","585,000,000.00"
"Jan 18, 2018","26,149.55","26,153.42","25,947.32","26,017.81","26,017.81","492,780,000.00"
"Jan 17, 2018","25,910.78","26,130.45","25,865.02","26,115.65","26,115.65","522,720,000.00"
"Jan 16, 2018","25,987.62","26,086.12","25,702.99","25,792.86","25,792.86","606,520,000.00"
"Jan 12, 2018","25,638.39","25,810.43","25,633.08","25,803.19","25,803.19","376,390,000.00"
"Jan 11, 2018","25,398.60","25,575.42","25,396.19","25,574.73","25,574.73","346,830,000.00"
"Jan 10, 2018","25,348.13","25,404.92","25,256.99","25,369.13","25,369.13","341,470,000.00"
"Jan 09, 2018","25,312.05","25,439.78","25,308.41","25,385.80","25,385.80","333,490,000.00"
"Jan 08, 2018","25,308.40","25,311.99","25,235.41","25,283.00","25,283.00","341,390,000.00"
"Jan 05, 2018","25,114.92","25,299.79","25,112.01","25,295.87","25,295.87","358,020,000.00"
"Jan 04, 2018","24,964.86","25,105.96","24,963.27","25,075.13","25,075.13","403,280,000.00"
"Jan 03, 2018","24,850.45","24,941.92","24,825.55","24,922.68","24,922.68","456,790,000.00"
"Jan 02, 2018","24,809.35","24,864.19","24,741.70","24,824.01","24,824.01","341,130,000.00"
"Dec 29, 2017","24,849.63","24,871.66","24,719.22","24,719.22","24,719.22","270,760,000.00"
"Dec 28, 2017","24,807.21","24,839.23","24,797.13","24,837.51","24,837.51","200,960,000.00"
"Dec 27, 2017","24,766.52","24,789.52","24,731.68","24,774.30","24,774.30","225,890,000.00"
"Dec 26, 2017","24,715.84","24,778.13","24,708.42","24,746.21","24,746.21","208,290,000.00"
"Dec 22, 2017","24,764.04","24,784.15","24,717.51","24,754.06","24,754.06","255,140,000.00"
"Dec 21, 2017","24,778.26","24,850.91","24,766.27","24,782.29","24,782.29","339,530,000.00"
"Dec 20, 2017","24,838.09","24,852.44","24,697.11","24,726.65","24,726.65","341,790,000.00"
"Dec 19, 2017","24,834.38","24,850.11","24,715.60","24,754.75","24,754.75","335,330,000.00"
"Dec 18, 2017","24,739.56","24,876.07","24,739.56","24,792.20","24,792.20","354,880,000.00"
"Dec 15, 2017","24,585.71","24,688.62","24,584.44","24,651.74","24,651.74","635,740,000.00"
"Dec 14, 2017","24,631.01","24,672.48","24,508.66","24,508.66","24,508.66","314,780,000.00"
"Dec 13, 2017","24,525.19","24,666.02","24,518.30","24,585.43","24,585.43","325,280,000.00"
